URL,Title,Pub_Name,DOI
https://api.elsevier.com/content/article/pii/S0360319909013561,Challenges for renewable hydrogen production from biomass,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2009.08.067
https://api.elsevier.com/content/article/pii/S0255270117304816,Techno-economic assessment of extractive distillation for <ce:italic>tert</ce:italic>-butyl alcohol recovery in fuel additive production,Chemical Engineering and Processing: Process Intensification,10.1016/j.cep.2017.10.004
https://api.elsevier.com/content/article/pii/S0167732221029706,"The diffusion of light gases through polyvinyl butyral: Molecular hydrogen, helium, and neon",Journal of Molecular Liquids,10.1016/j.molliq.2021.118245
https://api.elsevier.com/content/article/pii/S0360319919327181,Preparing a novel gradient porous metal fiber sintered felt with better manufacturability for hydrogen production via methanol steam reforming,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2019.07.142
https://api.elsevier.com/content/article/pii/S037838201630008X,"Application of MixAlco® processes for mixed alcohol production from brown algae: Economic, energy, and carbon footprint assessments",Fuel Processing Technology,10.1016/j.fuproc.2016.01.008
https://api.elsevier.com/content/article/pii/S0360319919303209,Improvement of hydrogen production by metabolic engineering of <ce:italic>Escherichia coli</ce:italic>: Modification on both the PTS system and central carbon metabolism,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2019.01.162
https://api.elsevier.com/content/article/pii/S2212982019300228,Cu/Bi metal-organic framework-based systems for an enhanced electrochemical transformation of CO<ce:inf loc=post>2</ce:inf> to alcohols,Journal of CO2 Utilization,10.1016/j.jcou.2019.05.025
https://api.elsevier.com/content/article/pii/S0169433221031998,Multifunctional Ni nanoparticles decorated SiC nanofibers/g-C<ce:inf loc=post>3</ce:inf>N<ce:inf loc=post>4</ce:inf> nanosheets heterojunctions for drastically increased LED-light-driven hydrogen generation,Applied Surface Science,10.1016/j.apsusc.2021.152171
https://api.elsevier.com/content/article/pii/S092058611830912X,Kinetic effects and oxidation pathways of sacrificial electron donors on the example of the photocatalytic reduction of molecular oxygen to hydrogen peroxide over illuminated titanium dioxide,Catalysis Today,10.1016/j.cattod.2018.12.044
https://api.elsevier.com/content/article/pii/S2589014X21002309,Anaerobic fermentation of pretreated food waste for butanol production by co-cultures assisted with in-situ extraction,Bioresource Technology Reports,10.1016/j.biteb.2021.100852
https://api.elsevier.com/content/article/pii/S0360319921022035,Enabling easy and efficient hydrogen release below 80 °C from NaBH<ce:inf loc=post>4</ce:inf> with multi-hydroxyl xylitol,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2021.06.052
https://api.elsevier.com/content/article/pii/B9780128142516000034,Chapter 3: Potential of Hydrogen Production From Biomass,Science and Engineering of Hydrogen-Based Energy Technologies,10.1016/B978-0-12-814251-6.00003-4
https://api.elsevier.com/content/article/pii/S1381116909001113,Selective oxidation of benzyl alcohol to benzaldehyde with hydrogen peroxide over alkali-treated ZSM-5 zeolite catalysts,Journal of Molecular Catalysis A: Chemical,10.1016/j.molcata.2009.02.035
https://api.elsevier.com/content/article/pii/S0038092X20310264,A review and recent advances in solar-to-hydrogen energy conversion based on photocatalytic water splitting over doped-TiO<ce:inf loc=post>2</ce:inf> nanoparticles,Solar Energy,10.1016/j.solener.2020.09.073
https://api.elsevier.com/content/article/pii/S0167732221030646,Temperature effects on alcohol aggregation phenomena and phase behavior in n-butanol aqueous solution,Journal of Molecular Liquids,10.1016/j.molliq.2021.118339
https://api.elsevier.com/content/article/pii/S1385894722006982,Ultrasonic-assisted catalytic transfer hydrogenation of cottonseed biodiesel using Raney-Ni catalyst in aqueous environment,Chemical Engineering Journal,10.1016/j.cej.2022.135193
https://api.elsevier.com/content/article/pii/S0360319920321777,Hydrogen production from acetic acid steam reforming over nickel-based catalyst synthesized via MOF process,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2020.06.040
https://api.elsevier.com/content/article/pii/S1096717621001749,Introduction of NADH-dependent nitrate assimilation in <ce:italic>Synechococcus</ce:italic> sp. PCC 7002 improves photosynthetic production of 2-methyl-1-butanol and isobutanol,Metabolic Engineering,10.1016/j.ymben.2021.11.003
https://api.elsevier.com/content/article/pii/S036031991531569X,Directional regulation of the metabolic heterogeneity in anaerobic mixed culture to enhance fermentative hydrogen production by adaptive laboratory evolution,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2016.05.012
https://api.elsevier.com/content/article/pii/S0360319919318555,Thermophilic hydrogen and methane production from sugarcane stillage in two-stage anaerobic fluidized bed reactors,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2019.05.025
https://api.elsevier.com/content/article/pii/S0010854519306903,Recent advancement in oxidation or acceptorless dehydrogenation of alcohols to valorised products using manganese based catalysts,Coordination Chemistry Reviews,10.1016/j.ccr.2020.213241
https://api.elsevier.com/content/article/pii/S0960852418301901,Pressurized entrained-flow pyrolysis of microalgae: Enhanced production of hydrogen and nitrogen-containing compounds,Bioresource Technology,10.1016/j.biortech.2018.02.016
https://api.elsevier.com/content/article/pii/S0360319919321974,Agglomerated Co–Cr/SBA-15 catalysts for hydrogen production through acetic acid steam reforming,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2019.05.237
https://api.elsevier.com/content/article/pii/S0196890420300819,Hydrothermal gasification of soybean straw and flax straw for hydrogen-rich syngas production: Experimental and thermodynamic modeling,Energy Conversion and Management,10.1016/j.enconman.2020.112545
https://api.elsevier.com/content/article/pii/S0013468617320017,Simultaneous photoelectrocatalytic aromatic organic pollutants oxidation for hydrogen production promotion with a self-biasing photoelectrochemical cell,Electrochimica Acta,10.1016/j.electacta.2017.09.130
https://api.elsevier.com/content/article/pii/S0021979721021974,Molecular design of amphiphiles for Microenvironment-Sensitive kinetically controlled gelation and their utility in probing alcohol contents,Journal of Colloid and Interface Science,10.1016/j.jcis.2021.12.060
https://api.elsevier.com/content/article/pii/S0167732219345258,Synthesis and characterization of cross-linked hydrogels using polyvinyl alcohol and polyvinyl pyrrolidone and their blend for water shut-off treatments,Journal of Molecular Liquids,10.1016/j.molliq.2020.112472
https://api.elsevier.com/content/article/pii/S1364032121004998,Electro-oxidation of alcohols - Recent advancements in synthesis and applications of palladium core-shell nanostructured model catalysts,Renewable and Sustainable Energy Reviews,10.1016/j.rser.2021.111211
https://api.elsevier.com/content/article/pii/S0167299103802112,54 Selective hydrogenation of unsaturated aldehydes into unsaturated alcohols: Role of metal-support interactions in platinum catalysts,Studies in Surface Science and Catalysis,10.1016/S0167-2991(03)80211-2
https://api.elsevier.com/content/article/pii/S0360544216310131,Microwave plasma-based method of hydrogen production via combined steam reforming of methane,Energy,10.1016/j.energy.2016.07.088
https://api.elsevier.com/content/article/pii/S2214785320350276,Ecofriendly oxidation of benzyl alcohol to benzaldehyde using Zr-Ni/Natural phosphate as an efficient and recyclable heterogeneous catalyst,Materials Today: Proceedings,10.1016/j.matpr.2020.06.546
https://api.elsevier.com/content/article/pii/S0959652621035691,Prospects for carbon-neutral maritime fuels production in Brazil,Journal of Cleaner Production,10.1016/j.jclepro.2021.129385
https://api.elsevier.com/content/article/pii/S2468823119302317,Mechanistic insights into the microwave-assisted cinnamyl alcohol oxidation using supported iron and palladium catalysts,Molecular Catalysis,10.1016/j.mcat.2019.110409
https://api.elsevier.com/content/article/pii/S0019452221001771,"Synthesis, characterization, and application of hollow ceramic microsphere based Pd catalyst for hydrogenation of 2-ethylanthraquinone",Journal of the Indian Chemical Society,10.1016/j.jics.2021.100177
https://api.elsevier.com/content/article/pii/S0360319919321779,Inserting MOF into flaky CdS photocatalyst forming special structure and active sites for efficient hydrogen production,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2019.05.233
https://api.elsevier.com/content/article/pii/S2468823121006271,Non-phosphorus recyclable Rh/triethanolamine catalytic system for tandem hydroformylation/hydrogenation and hydroaminomethylation of olefins under biphasic conditions,Molecular Catalysis,10.1016/j.mcat.2021.112010
https://api.elsevier.com/content/article/pii/S0920586121000067,Synergistic interaction between Cu and ZrO<ce:inf loc=post>2</ce:inf> promotes ethyl formate hydrogenation to produce methanol,Catalysis Today,10.1016/j.cattod.2020.12.027
https://api.elsevier.com/content/article/pii/S0021951718300368,One-pot monoterpene alcohol amination over Au/ZrO<ce:inf loc=post>2</ce:inf> catalyst: Effect of the substrate structure,Journal of Catalysis,10.1016/j.jcat.2018.01.020
https://api.elsevier.com/content/article/pii/S0378382019311403,Pulp mill integration with alcohol-to-jet conversion technology,Fuel Processing Technology,10.1016/j.fuproc.2020.106338
https://api.elsevier.com/content/article/pii/S0016236117315521,Hydrogen-enriched gas production from kerosene using an atmospheric pressure microwave plasma system,Fuel,10.1016/j.fuel.2017.11.137
https://api.elsevier.com/content/article/pii/S0360319920323132,Ultrasound as a tool for reducing energy consumption in electrocatalytic hydrogenation of aromatic ketones using graphite as catalyst support,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2020.06.157
https://api.elsevier.com/content/article/pii/S0021961421003025,"Liquid-liquid equilibrium for ternary systems of water + tetrahydrofurfuryl alcohol + isopentanol/1-hexanol at 303.2, 313.2, 323.2 K",The Journal of Chemical Thermodynamics,10.1016/j.jct.2021.106688
https://api.elsevier.com/content/article/pii/S0920586119303967,"Glycerol steam reforming for hydrogen production over bimetallic MNi/CNTs (M<ce:glyph name=dbnd></ce:glyph>Co, Cu and Fe) catalysts",Catalysis Today,10.1016/j.cattod.2019.07.040
https://api.elsevier.com/content/article/pii/S2405844020325081,Enhancing anaerobic syntrophic propionate degradation using modified polyvinyl alcohol gel beads,Heliyon,10.1016/j.heliyon.2020.e05665
https://api.elsevier.com/content/article/pii/S0142941821002555,"Tuning antibacterial properties of poly(vinyl alcohol)/TiO<ce:inf loc=post>2</ce:inf> composite films by chemically grafting with 3,3′,4,4′-biphenyltetracarboxylic acid",Polymer Testing,10.1016/j.polymertesting.2021.107307
https://api.elsevier.com/content/article/pii/S0360319919301120,Insight into the role of solvents in enhancing hydrogen production: Ru-Co nanoparticles catalyzed sodium borohydride dehydrogenation,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2019.01.038
https://api.elsevier.com/content/article/pii/S1381116907004670,A highly active Cu-MgO-Cr<ce:inf loc=post>2</ce:inf>O<ce:inf loc=post>3</ce:inf> catalyst for simultaneous synthesis of furfuryl alcohol and cyclohexanone by a novel coupling route—Combination of furfural hydrogenation and cyclohexanol dehydrogenation,Journal of Molecular Catalysis A: Chemical,10.1016/j.molcata.2007.07.045
https://api.elsevier.com/content/article/pii/S0169433214007089,Hydrogen production by photocatalytic ethanol reforming using Eu- and S-doped anatase,Applied Surface Science,10.1016/j.apsusc.2014.03.157
https://api.elsevier.com/content/article/pii/S0360319917324011,A review of hydrotalcite based catalysts for hydrogen production systems,International Journal of Hydrogen Energy,10.1016/j.ijhydene.2017.06.089
https://api.elsevier.com/content/article/pii/S2352484721006053,Recent development of hydrogen and fuel cell technologies: A review,Energy Reports,10.1016/j.egyr.2021.08.003
https://api.elsevier.com/content/article/pii/S0928493121003106,Antibacterial polyvinyl alcohol/bacterial cellulose/nano-silver hydrogels that effectively promote wound healing,Materials Science and Engineering: C,10.1016/j.msec.2021.112171
https://api.elsevier.com/content/article/pii/S1096717616300118,Identification of long chain specific aldehyde reductase and its use in enhanced fatty alcohol production in <ce:italic>E. coli</ce:italic>,Metabolic Engineering,10.1016/j.ymben.2016.04.003
https://api.elsevier.com/content/article/pii/S0021951715000251,Tuning of higher alcohol selectivity and productivity in CO hydrogenation reactions over K/MoS<ce:inf loc=post>2</ce:inf> domains supported on mesoporous activated carbon and mixed MgAl oxide,Journal of Catalysis,10.1016/j.jcat.2015.01.015
https://api.elsevier.com/content/article/pii/S0360056421000043,Chapter Four: Metal-catalyzed asymmetric hydrogenation of ketones,Advances in Catalysis,10.1016/bs.acat.2021.08.004
https://api.elsevier.com/content/article/pii/S002016932200024X,"Preparation of catechol boronate esters enabled by N → B dative bond as efficient, stable, and green catalysts for the transfer hydrogenation of various ketones",Inorganica Chimica Acta,10.1016/j.ica.2022.120812
