,sentence,label
1991,"IR (KBr pellet, 1300–400cm−1) for Na16P4W30Zn4O112: 1093 (s), 1018 (w), 955 (s), 916 (s), 894 (m, sh), 829 (s), 801 (s, sh), 758 (s), 681 (m), 625 (m), 528 (w); Anal.",0
1992,"IR (KBr pellet, 1300–400cm−1) for [(n-C4H9)4N]16: 1095 (s), 1014 (w), 957 (s), 918 (s), 890 (m, sh), 824 (s), 804 (s, sh), 756 (s), 681 (m), 625 (m), 528 (w); Anal.",0
1993,The catalytic reactions were performed in a 10mL round bottom flask equipped with a magnetic stirring bar and a reflux condenser.,0
1994,"The cephalexin powder (formula: C16H17N3O4S·H2O and molecular weight: 347.390 g/mol, and purity: 99.89%) was purchased from Dana Pharmaceutical Company.",0
1995,"To vaporize the alcohol content and prevent exploding the catalyst in the furnace, the ultimate solution was first placed at 80 °C for 6 h. The dried solution was then heated at 500 °C for 2 h. The photocatalyst was powdered and used in the cephalexin removal tests.",0
1996,"After that, platinum was introduced into the sample from a [Pt(NH3)4](NO3)2 solution with subsequent drying and reduction in flowing H2 at 300 °C for 3 h. It is important to emphasize that the interaction of platinum complex with the reduced Re-containing sample was accompanied by a release of molecular nitrogen.",0
1997,"After evacuation at 300 °C, the sample was cooled to room temperature and the adsorption of CO (20 Torr) was carried out.",0
1999,"The setup included a 450 mL titanium Parr reactor (model 4567) with an oven and a controller, cylinders with H2 and N2 (for blowing off air and H2), a high pressure reducer with a manometer, a mass flow controller for gas feeding, and an upstream pressure controller for maintaining a constant pressure in the reactor.",0
2000,The strictly linear dependence of reaction rate on catalyst loading (1–4 g) indicates that the reaction proceeds without diffusion limitation.,0
2001,"The specific surface area and pore volume were evaluated by the Brunauer-Emmett-Teller (BET) and the Barrett-Joyner-Halenda (BJH) methods, respectively.",0
2002,CO-chemisorption measurements were carried out at room temperature on a Micromeritics ChemiSorb 2750 instrument equipped with a Thermal Conductivity Detector (TCD) .,0
2003,"Before the experiments, samples were heat treated under O2 flow (30 Nml·min−1) at 300 °C for 1 h. The hydrogen consumption was monitored by a TCD detector and the response was quantitatively calibrated from the H2-TPR area of known amounts of CuO.",0
2004,The GSR was carried out in a continuous flow fixed-bed reactor at atmospheric pressure.,0
2005,"Catalytic activation was carried out in situ (prior to catalytic testing), under a flow (100 Nml min−1) of high purity H2 (5.0) at 800 °C for 1 h. Catalytic activity and selectivity was assessed in the temperature range of 400–750 °C (experimental protocol #1) using an aqueous solution of 0.12 Nml min−1 (20 v.v.",0
2007,"(15): (10) % g l y c e r o l c o n v e r s i o n ( g l o b a l c o n v e r s i o n ) = ( G l y c e r o l i n − G l y c e r o l o u t G l y c e r o l i n ) × 100 (11) % g l y c e r o l c o n v e r s i o n ( g a s e o u s p r o d u c t s ) = ( C a t o m s i n t h e g a s p r o d u c t s t o t a l C a t o m s i n t h e f e e d s t o c k ) × 100 (12) H 2 y i e l d = H 2 m o l p r o d u c e d m o l o f g l y c e r o l i n t h e f e e d s t o c k (13) % H 2 selectivity = ( H 2 m o l produced C atoms produced in the gas phase ) × ( 1 R R ) × 100 where, RR is defined as the ratio of mol of Η2 to CO2 formed, i.e., the reforming ratio (7/3).",0
2009,"After the pressure controller (PC-1) located downstream the reactor, the gas-liquid separator was placed, operating at room temperature and atmospheric pressure.",0
2011,The gas phase was led through a condenser at −5 °C to prevent clogging of the micro gas chromatograph (Agilent 3000A).,0
2012,1 was used during reduction of the catalyst performed at 250 °C with a constant flow of hydrogen (30 ml/min) for 2 h. Heating to the desired temperature under hydrogen flow was done at a ramp 5 °C/min.,0
2014,The selectivity to hydrogen was defined as: (2) H 2 s e l e c t i v i t y % = outflow o f h y d r o g e n ∗ 2 total a m o u n t o f h y d r o g e n i n t h e g a s p h a s e p r o d u c t s ∗ 100 % where the flow is defined in mol/min.,0
2016,"Selectivity to carbon dioxide, carbon monoxide and the alkanes was calculated as: (3) Product s e l e c t i v i t y % = carbon i n t h e p r o d u c t total a m o u n t o f c a r b o n i n t h e g a s p h a s e p r o d u c t s ∗ 100 % Similar to hydrogen selectivity the total amount of carbon in the gas phase products was calculated through the sum of every identified product molar flows multiplied by the number of carbon atoms in the respective molecule.",0
2018,The sample was cooled down to the room temperature under flowing helium and the TPR was carried out using 3% H2/N2 (v/v) mixture at a flow rate of 20mL/min.,0
2019,The sample was cooled down to the room temperature under flowing helium and saturated with 3wt% NH3 in N2 at a flow rate of 30mL/min for 120min.,0
2020,2.3.8 Inductive coupled plasma-mass spectroscopy (ICP-MS) The elemental molar ratios of the fresh and regenerated catalysts were measured by ICP-MS. A sample of the catalyst (0.1g) was dissolved in concentrated hydrofluoric acid (48–51%) at a temperature of 100–150°C for two days.,0
2021,"% M D i s p = 1 22,414 V × S F C A L C w e i g h t f r a c t i o n o f C u / W A T O M I C , C u where % M Disp is metal dispersion (%), V is volume intercept derived from the best line fit to the volume differences between the selected points of the first analysis and the repeat analysis (cm3/g STP), and SF CALC is the calculated stoichiometry factor.",0
2024,An initial sample was collected when the temperature in the autoclave reached the desired value and aliquot of 1mL of the sample was collected at an interval of 15min.,0
2026,"A standard reaction was carried out with using furfural (12.43mL, 0.15mol), isopropyl alcohol (87.57mL), catalyst (1.5g) at 170°C, H2 pressure of 2MPa and agitation speed of 1000rpm.",0
2027,The biofuel was cooled to 18 °C for 24 h then rapidly subjected to vacuum filtration using a Buchner funnel with a sintered glass plate with 16–40 μm pores in order to remove possible insoluble impurities.,0
2028,"HPLC was used to detect the presence of fatty acids (FA), monoacylglycerides (MG), diacylglycerides (DG), triacylglycerides (TG), and the alkyl and benzyl esters using a Shimadzu LC-20AT chromatography system [SIL-20A HT automatic sampler, DGU-20A5 degasser, CTO-20A column oven, SPD-M20A UV−vis detector, SIL- 20HT pump, and Shimadzu CLCODS C18 column (M) (25 × 4.6 mm)] at 40 °C, with a flow rate of 1 mL/min and a detector with the wavelength set to 205 nm.",0
2030,"This mesh was then immersed in an IrCl3 solution under an N2 atmosphere for 6 h in an oil bath (140 °C) and refluxed to in situ grow IrOx nanoparticles on the surfaces of the Ti mesh, in which the IrCl3 solution was prepared by dissolving IrCl3•xH2O into an ethylene glycol (EG)-water (volume ratio 3/2) solution.",0
2032,The electrolysis procedure was conducted at 60 °C and 0.5 ml min−1 solution flowing rate that was controlled by a flow controller on each side.,0
2033,"After vacuum cleaning the sample at room temperature, the spectrum was recorded, and the amorphous 284.8 eV (C 1s) carbon was used as the standard for calibrating the binding energy.",0
2034,The ASAP2020 instrument was used to perform nitrogen adsorption and desorption at liquid nitrogen temperature (77 K) to determine the BET surface area of Ni-Mg-Al (NMA) catalysts with different molar ratios.,0
2036,Introduce 10 % NH3 (CO2)/He gas into the instrument and perform chemical adsorption for 2 h at the required temperature.,0
2037,"Then, the reactor was purged with N2 gas for three times and then pressurized to the desired pressure of 0.1–1.5 MPa at room temperature.",0
2039,The autoclave was heated to the desired temperature (100−180 °C) with stirring at 700 rpm.,0
2041,"2.2.1 Synthesis of Fe-SnO2 Fe-SnO2 was prepared by adding 0.1 M SnCl2.2H2O into a reaction flask and then 0.1 M FeCl3 was added to the reaction flask and kept on stirring (Asif, Khan, & Asiri, 2014).",0
2042,The basic solution was stirred for 10 h at 60 °C and cool down to room temperature.,0
2044,The synthesized M@CC were then utilized as catalyst for H2 production from NaBH4 methanolysis and catalytic reduction of organic pollutants.,0
2045,The reaction for H2 production was performed using a reaction reactor (100 mL flask) with 0.1008 g of NaBH4 in 20 mL of methanol (CH3OH) at room temperature with a constant stirring in the absence/presence of catalyst.,0
2047,The autoclaves were connected in parallel to a single hydrogen supply line via individual couplings and placed inside a heating plate in order to adjust the required temperature.,0
2048,"When the desired reaction temperature was reached, the hydrogen pressure was increased to the required pressure and the stirring speed was set to 770 rpm in order to start the gas entrainment.",0
2050,A Varian GC 450-TCD-FID equipped with a Shin Carbon ST column (2 m × 0.75 mm internal diameter) was used to analyze gaseous samples.,0
2051,Argon (pressure of 4.82 bar) was used as the mobile phase in the GC in order to transport the sample after injection through the column.,0
2052,"Mass balance for all experiments, based on carbon balances of each reaction, was > 95% using the applied analytical methods (1) Conversion ( mol % ) = number of moles of substrate reacted number of moles of substrate loaded X 100 % (2) Yield ( mol % ) = number of moles of product that actually formed maximum theoritical number of moles that can be produced X 100 % As stated before, the DoE employed has been performed considering three independent variables: reaction temperature T (°C), pressure p (bar) and substrate to catalyst ratio S/C (mol (DMF)/mol (Pt)).",0
2055,"2.1.1 Materials All chemicals required for the synthesis of the mesoporous silica support and derived supported metal catalysts were used as purchased: tetraethylorthosilicate (Si(OC2H5)4, TEOS-98 wt.%, Sigma-Aldrich), non-ionic triblock copolymer Pluronic P123 (poly(ethyleneoxide)-block-poly-(propyleneoxide)-block- poly(ethyleneoxide)-block), EO20PO70EO20, molecular weight of 5800, BASF Corp.), hydrochloric acid (HCl, 37 wt.%, Sigma-Aldrich), cobalt nitrate (Co(NO3)2·6H2O, 98 wt.%, Sigma-Aldrich) and copper nitrate (Cu(NO3)2·3H2O, 98 wt.%, Sigma-Aldrich).",0
2056,A hydrothermal treatment for 48 h at 100 °C was used for consolidation of the gel.,0
2057,"The solution containing solids was gently dried under air at 25 ± 1 °C for 48 h. As previously showed by our group, dry step performed at room temperature is improving the dispersion of the NPs compared to classical IWI (drying step at 100 °C).",0
2059,Catalytic tests were performed after a reduction treatment at 500 °C in order to evaluate the beneficial impact of the metallic preparation on catalytic potential of the final materials.,0
2060,The t-plot method was applied to quantitatively determine the micropores volume and surface areas (de Boer statistical thickness P/P0 of 3.8–6.5 Å).,0
2061,"The images on samples reduced at 750 °C were collected on a TITAN Themis 300 S/TEM with a probe aberration corrector and monochromator, allowing spatial resolution of 70 pm and energy resolution of 150 meV.",0
2062,"The calcined samples were placed on a kanthal filament(FeCrAl) cavity, and were subjected to thermo-programmed reduction under a flow of 3.0 vol.% H2 in He (30 mL min-1) from 30 °C to 500 °C (heating ramp of 5 °C min−1).",0
2063,"After cooling down to 50 °C, the H2 containing flow was stabilized (30 mL min−1, 3.0 vol.% H2 in Ar) and the temperature-programmed reduction was performed (from 50 °C to 900 °C, with a temperature ramp of 5 °C min−1).",0
